year,scheme,title
2023,PKMPI,Penerapan Konsep Hilirisasi Pala Secara Terpadu Kepada Petani Pala Dusun Saren Melalui Diversifikasi Produk Olahan Pala yang Sehat dan Bergizi
2023,PKMPI,Penerapan Sistem Pengendalian Mutu dan Pendampingan PIRT untuk Meningkatkan Kualitas Produk Cokelat Des Ka Kelompok Tani Ngudi Rejeki
2023,PKMPI,Smart IB-Tools: Alat Inseminasi Buatan Berbasis Virtual Untuk Meningkatkan Skala Kebuntingan Ternak Ruminansia
2023,PKMPI,SOSOR-AI : Sistem Otomatis Penyortir Ayam Petelur Free Range Berdasarkan Tingkat Kesehatan dan Pemantau Kadar Amonia Kandang
2023,PKMPI,TecoBator: Alat Pemasakan dan Inkubator Sterilisasi Sebagai Solusi Peningkatan Produktivitas dan Umur Simpan Madu Nabati Kelapa di KWT Nira Lestari
2023,PKMPI,"Waste Plant Microbioreactor (ELABORATOR) Sebagai Solusi dalam Pengolahan Limbah Budidaya Udang Bapak Suheri Kelurahan Karangsewu, Kecamatan Galur, Kabupaten Kulon Progo"
2023,PKMPI,Wirasaku: Aplikasi MOOC sebagai Penunjang Pengembangan Desa Wisata Goa Cemara untuk Wujudkan Pariwisata Unggul di Bantul
2023,PKMPM,Cassava Peel Hero : Pemberdayaan PKK Dusun Klepu Gunungkidul Melalui Upaya Deklinasi Limbah Kulit Singkong Berbasis Ekonomi Ekologis.
2023,PKMPM,Colocasia Space : Ruang Inovasi Talas berbasis MAJU (Manunggaling Tuju) sebagai Penggerak Ekonomi Masyarakat Dusun Gayam
2023,PKMPM,Dental Hero: Kaderisasi Siswa SLB Negeri 1 Bantul dengan Media Permainan Daring Berbasis Artificial Intelligence (AI) untuk Meningkatkan Oral Hygiene
2023,PKMPM,Engklek Pintar dan Pendampingan Psikis untuk Mendukung Kampung Ramah Anak di Sekitar Lokalisasi Pasar Kembang
2023,PKMPM,ESSEL: Edukasi Seksual berdasarkan Social Emotional Learning untuk Penyandang Tunagrahita di SLBN 2 Yogyakarta
2023,PKMPM,Good Stench: Budidaya Cacing African Night Crawler (ANC) Sebagai Upaya Pengolahan Limbah Organik dan Peningkatan Kesejahteraan Ekonomi Masyarakat Pugeran Barat
2023,PKMPM,"Green Generation : Penanaman Kesadaran Peduli Lingkungan Hidup melalui Gerakan Kolektif Optimasi Limbah Plastik pada Anak-Anak Gardu Action, Parangkusumo, Yogyakarta"
2023,PKMPM,"House of Secang for Change Sebagai Wadah Pemberdayaan Ibu PKK Dusun Banaran V, Desa Banaran, Gunungkidul"
2023,PKMPM,Inovasi Batang Pisang menjadi Pupuk Kompos dalam Pemberdayaan Karang Taruna di Dusun Caban Gunung sebagai Solusi Perbaikan Lahan Pertanian Berkelanjutan
2023,PKMPM,Inovasi Pengolahan Limbah Tebu menjadi Biobriket Bagasse dalam Rangka Pengembangan Potensi Ekonomi di Desa Wedomartani
2023,PKMPM,"Media Interaktif ""Fun Learning"" : Ekspekram (Edukasi Seksual, Pengembangan Kreativitas, dan Self Esteem) untuk Anak-Anak di Lingkungan Lokalisasi Bong Suwung"
2023,PKMPM,Muda Ternak : Optimalisasi Penggunaan Lahan untuk Pemberdayaan Pemuda Dusun Saraban
2023,PKMPM,"Oemah Oeyah: Mewujudkan Karang Taruna Produktif Melalui Rumah Inovasi Garam Sebagai Bentuk Community Based Resources Management di Kalurahan Purwodadi, Gunungkidul"
2023,PKMPM,Optimalisasi Limbah Cangkang Kerang sebagai Pupuk Organik dalam Mengatasi Sulitnya Mendapatkan Pupuk Bersubsidi dari Pemerintah
2023,PKMPM,Pelatihan Sekolah Lapangan Pengendalian Hama Terpadu dalam Implementasi Trap Barrier System dan Push Pull Strategy sebagai Pengendalian Hama Tikus Berkelanjutan
2023,PKMPM,Pemberdayaan PKK Bojong dalam Pemanfaatan By-products Cucurbita moschata sebagai Ransum Ternak guna Mewujudkan Zero Waste melalui Implementasi Agriculture Recycling System
2023,PKMPM,"Pencegahan Stunting Melalui Akuaponik dengan Inovasi Pupuk Hayati Air Cucian Beras pada Keluarga Posyandu Dahlia, Desa Kalikotes, Klaten"
2023,PKMPM,Pengenalan Inovasi Pengolahan Gaplek melalui Sistem Pengeringan Ramah Lingkungan Sebagai Upaya Pemberdayaan Kelompok Dasawisma Dusun Sawah
2023,PKMPM,"SANG PRENEUR: Penumbuhan Jiwa Kewirausahaan dengan Budidaya Ayam Kampung Super di Pondok Pesantren ISC Aswaja Lintang Songo Kabupaten Bantul, DIY"
2023,PKMPM,"SILASE: Solusi Mudah dan Murah untuk Penyediaan Pakan Ternak Bernutrisi di Musim Kemarau di Wilayah Karst, Gunungkidul"
2023,PKMPM,Smart Nature Laboratory: Optimalisasi Kelas Menenam MI Al-Qodir Sleman Melalui Pembuatan Laboratorium Alam dan Smart Quartets Card Sebagai Media Pembelajaran
2023,PKMPM,"Suket Duwet: Pemberdayaan Karang Taruna Melalui Optimalisasi Lahan Kering dengan Pengembangan Hijauan Unggul Menggunakan Sprinkler Irrigation di Desa Duwet, Gunungkidul"
2023,PKMPM,"Teknologi Tribio Termodifikasi untuk Mengolah Sampah Organik melalui Pemberdayaan PKK untuk Menanggulangi Pencemaran Sungai di Dukuh Puluhan, Jatinom, Klaten"
2023,PKMPM,"Tok-Show Obah: Self Actualization Difabel dalam Berkesenian melalui Tarian dengan Iringan Mainan Tradisional di Panti Asuhan Bina Siwi, Yogyakarta"
2023,PKMPM,"Tricolife: Peningkatan Kapasitas dan Pemberdayaan PKK Dusun Semuten Melalui Inovasi Olahan Kelapa Menjadi VCO, Sabun Blondo, dan Cookies Ampas Kelapa"
2023,PKMPM,"Tropical Fruit Flavors Emping: Pemberdayaan Wanita Tani Desa Hutan melalui Pengolahan Cerdas Terintegrasi Emping Melinjo di Dusun Namberan, Paliyan Gunungkidul"
2023,PKMPM,Upaya Konservasi dan Pengembangan Ekowisata di Kawasan Sungai Wunut untuk Meningkatkan Kesejahteraan Masyarakat Lokal
2023,PKMPM,Upaya Pemberdayaan Ibu Rumah Tangga di Desa Bendung Melalui Pengelolaan Potensi Tanaman Sorgum menjadi Rintisan Produk Olahan bernilai Ekonomis
2023,PKMRE,Aktivitas Antisenescence Ekstrak Etanol Buah Parijoto dalam Sediaan Jelly Drink Berbasis Nanoemulsi sebagai Agen Antinefrotoksik: In Vitro dan In Vivo
2023,PKMRE,"Aktivitas Sitotoksik Ekstrak Fermentasi Bonggol, Kulit, dan Mahkota Buah Nanas (Ananas comosus (L.) Merr.) terhadap Sel Kanker Kolon WiDr"
2023,PKMRE,Analisis Modulasi Mikrobiota Saluran Cerna oleh Tanaman Porang terhadap Level Inflamasi pada Mencit Kolitis Ulseratif
2023,PKMRE,Analisis Potensi Gempa Bumi di Wilayah Pesisir Pantai Selatan Jawa dengan Menerapkan Semi-Markov Models sebagai Upaya Penanggulangan Bencana Tsunami
2023,PKMRE,Analisis Potensi Hydrogel Thermosensitive Kombinasi Ekstrak Etanol Allium cepa dan Curcuma domestica pada Tikus Induksi Diabetes dengan Kondisi Periodontitis
2023,PKMRE,Antisalmonellosis dari Aktinobakteria yang Berasosiasi dengan Rumput Laut Merah Gelidiella acerosa
2023,PKMRE,Aplikasi Hidrogel Carbonated Hydroxyapatite-Chitosan dari Cangkang Kerang Darah (Anadara Granosa) dalam Upaya meminimalisasi Relapse Pasca Perawatan Ortodonti
2023,PKMRE,Aplikasi Kitosan Pada Nanoemulsi Ekstrak Akar Alang-alang (Imperata cylindrica) Sebagai Edible Coating Untuk Memperpanjang Masa Simpan Ikan Bandeng (Chanos chanos)
2023,PKMRE,Brain Gummy Bear: Suplemen Otak Halal berbasis Minyak Ikan dan Herba Pegagan (Centella Asiatica) untuk Generasi Emas Indonesia
2023,PKMRE,Clean Electricity From the Sky : Graphene Sebagai Elektroda Pemanen Ion Atmosfer untuk Pembangkit Listrik Energi Terbarukan
2023,PKMRE,Data Mining dan Skenario Shared Socioeconomic Pathways sebagai Early Warning System Bencana Hidrometeorologis pada Sentra Produksi Beras di Indonesia
2023,PKMRE,Desain Molekul dan Sintesis Inovasi Derivat Aspirin: 2-(fenilcarbamoil)fenil asetat dengan Induksi Asam Lambung yang Rendah dan Efek Tambahan sebagai Anti-Alzheimer
2023,PKMRE,eDNA: Deteksi Biodiversitas Ikan Invasif dengan Sebotol Air
2023,PKMRE,Efek Neuroprotektif Kombucha Cabai Jawa (Piper retrofractun Vahl.) Sebagai Minuman Fungsional Penderita Diabetes Melitus dengan Resiko Komplikasi Alzheimer's Disease
2023,PKMRE,EFEKTIVITAS COOKIES BERKALSIUM OLAHAN CANGKANG KERANG DARAH (Anadara granosa) DENGAN KERANG BATIK (Paphia undulata) TERHADAP OSTEOGENESIS
2023,PKMRE,Efektivitas Kombinasi Ekstrak Etanol Jamur Kancing dan Ekstrak Etanol Ketan Hitam pada Penurunan Tingkat Stres Mencit secara In Vivo
2023,PKMRE,Efektivitas Rambut Jagung (Zea Mays L.) terhadap Bakteri Penyebab Karies Gigi dan Formulasinya dalam Sediaan Kumur
2023,PKMRE,Efektivitas Senyawa Bioaktif Ekstrak Biji Durian (Durio zibethinus) Sebagai Bahan Aktif Alami Inovasi Krim Tabir Surya Penghambat Penuaan Dini
2023,PKMRE,Efektivitas Transdermal Patch Nanopartikel Ekstrak Spirogyra sp. dan Daun Tapak Liman ( Elephantopus scaber L.) Sebagai Penyembuh Luka Tikus Diabetes
2023,PKMRE,Efikasi Ekstrak Kulit Bawang Bombay Kuning (Allium cepa L.) Kaya Kuersetin untuk Meningkatkan Trombosit dan Menghambat Replikasi Virus Dengue
2023,PKMRE,Eksplorasi dan Potensi Optimasi Properti Antibakterial Bakteri Mikrobioma Scleractinia terhadap Methicillin-Resistant Staphylococcus aureus dengan Collagen Scaffold sebagai Artificial Host
2023,PKMRE,Eksplorasi Potensi Senyawa dalam Daun Durian (Durio zibethinus L.) sebagai Agen Nefroprotektif melalui Mekanisme Antisenescence dan Deteksi Ekspresi MMP-2
2023,PKMRE,Fiksasi CO2 oleh Spirulina Sp dengan bubble column reactors sebagai alternatif untuk mengurangi emisi CO2 pada PLTSa
2023,PKMRE,Forestry Microfinance: Studi Efektivitas Pinjaman Tunda Tebang Hutan Rakyat di Gunungkidul
2023,PKMRE,Formulasi Biopestisida Kulit Bawang Merah Terkombinasi Nanokitosan Cangkang Kerang Darah (Anadara granosa) sebagai Pest Control Peningkat Ketahanan Tanaman
2023,PKMRE,Formulasi Masker Wajah Gel Peel-off dari Kopi Biji Salacca Zalacca dan Ekstrak Aloe vera Sebagai Agen Anti-jerawat dan Antioksidan
2023,PKMRE,Formulasi Nano Kitosan Lendir Bekicot (Achatina fulica Ferr.) sebagai Kandidat Alternatif Obat Antimikroba
2023,PKMRE,Green Synthesis Nanopartikel ZnO dan Aplikasinya dalam Edible Nanocoating Berbasis Pektin-Kitosan untuk Preservasi Buah sebagai Pemanfaatan Limbah Kulit Jeruk
2023,PKMRE,Hydrolacin-Gel: Alternatif Terapi Luka Kronis Hiperglikemia Terinfeksi MRSA dengan Optimalisasi Kombinasi Kurkuminoid dan Collagen Marine Peptides
2023,PKMRE,Indonesian Multihazard Concept: Analisis Geospasial Risiko Multi Bencana Kawasan Tempuran Opak Oyo Selopamioro Bantul
2023,PKMRE,Inkorporasi Coconut Shell Liquid Smoke Tempurung Kelapa dan Essential Oil Serai dalam Sediaan Mucoadhesive Patch untuk Terapi Traumatic Oral Ulceration
2023,PKMRE,INOVASI BLACK GARLIC NANOSTRUCTURED LIPID CARRIER SEBAGAI SERUM ANTI-AGING MELALUI PENGHAMBATAN SENESCENCE DAN AKTIVITAS GELATINASE PADA SEL NIH-3T3
2023,PKMRE,Inovasi Ekstrak Jahe Merah (Zingiber officinale var. rubrum) dan Kunyit (Curcuma longa) sebagai Anti-Toksoplasmosis Kronis
2023,PKMRE,Inovasi Pakan Suplemen Berbasis Macroalgae Sebagai Upaya Mitigasi Metan Pada Ternak Ruminansia
2023,PKMRE,Inovasi Scaffold Nanokomposit Biofilm Kombucha-Hidroksiapatit-Kolagen Sebagai Kandidat Bone Graft Pada Defek Tulang Kritis Secara In Vitro
2023,PKMRE,Isolasi Bakteri Pseudomonas dari Tanah TPA dan Pemanfaatannya Sebagai Pendegradasi Plastik PE
2023,PKMRE,Kajian In Vitro Sediaan Effervescent dengan Ekstrak Beta Glukan Jamur Tiram terhadap Sel Lini Kanker Payudara MCF-7
2023,PKMRE,Kajian Sediaan Nanospray Moisturizer Kulit Biji Kopi Robusta (Coffea canephora) sebagai Agen Antipenuaan Melalui Mekanisme Antisenescence
2023,PKMRE,Low Iodine Diet (LID): Potensi Isotiosianat Kale (Brassica oleracea var. Acephala) sebagai Inhibitor Alami Absorpsi Yodium Penderita Kanker Tiroid
2023,PKMRE,Menilik Potensi Ekstrak Kulit Duku sebagai Agen Anti-Proliferasi Kanker Kolon melalui Pemodelan Sel 3D dalam Sediaan Nanopartikel
2023,PKMRE,Mikroenkapsulasi Lipid Khamir Lipomyces starkeyi sebagai Softgel Capsule Minyak Omega-3
2023,PKMRE,Modifikasi Rekombinan Microbial Cell Factory Penghasil Biodegradable Plastik Melalui Strong Promoter Expression
2023,PKMRE,Modifikasi Seed Paper berbasis Plastik Biodagrable Berbahan Kitosan sebagai Pembungkus Makanan Anti Bakteri yang Ramah Lingkungan
2023,PKMRE,Optimalisasi Filter UV Ekstrak Xanthon Tumbuhan Famili Clusiaceae dalam Bentuk Nanopartikel Terenkapsulasi sebagai Material Sunscreen Ramah Lingkungan
2023,PKMRE,OPTIMALISASI PERTUMBUHAN SEMAI AKASIA (Acacia auriculiformis) MELALUI PEMILIHAN POHON INDUK DAN PEMANFAATAN PUPUK ORGANIK
2023,PKMRE,Optimasi Bakteri Pseudomonas sp. dari Limbah Rumah Potong Hewan untuk Biodegradasi Sampah Plastik Polyethylene Terephthalate (PET)
2023,PKMRE,Optimasi Formulasi Spray Disinfektan Antibakteri-Antibiofilm Berbasis Ekstrak Eceng Gondok (Eichhornia crassipes): Upaya Pencegahan Infeksi Nosokomial
2023,PKMRE,Optimasi Mikropropagasi Coelogyne pandurata Lindl. Melalui Penambahan ZPT dan Ekstrak Kulit Pisang Ambon Menggunakan Temporary Immersion Systems Sebagai Upaya Konservasi
2023,PKMRE,Optimasi Nanofiber PVA dan Kafein dengan Metode Electrospinning untuk Pemulihan Ulkus Diabetikum: Analisis In Vivo dan In Vitro
2023,PKMRE,Optimasi Sediaan Nanoemulsi Ekstrak Temulawak (Curcuma xanthorrhiza Roxb.) secara In vitro terhadap Prototype Rumen sebagai Solusi Bloat pada Ruminansia
2023,PKMRE,Pemanfaatan Bahan-bahan Organik Sebagai Zat Pengatur Tumbuh (ZPT) terhadap Proses Pembungaan Anggrek Bulan (Phalaenopsis amabilis)
2023,PKMRE,"Pemanfaatan bubuk cangkang Echinometra mathaei (Blainville, 1825) terhadap kualitas telur ayam layer [Gallus gallus gallus (Linnaeus, 1758)]"
2023,PKMRE,"Pemanfaatan Jantung Pisang, Jamur Tiram, dan Tepung Sukun dalam Pembuatan Meat Analogue sebagai Upaya Diversifikasi Olahan Protein Nabati di Indonesia"
2023,PKMRE,Pemanfaatan Karbon Aktif dari Ampas Kopi sebagai Adsorben Polutan pada Limbah Cair Rumah Tangga
2023,PKMRE,Pemanfaatan Kulit Singkong (Mahinot esculenta Cranz) sebagai Sumber Gelatin Nabati dalam Upaya Meminimalisasi Limbah Organik dan Peternakan
2023,PKMRE,Pemanfaatan Limbah Kulit Nangka dan Ekstraksi Gliserol Minyak Jelantah dengan Penambahan Kitosan Sebagai Kemasan Bioplastik untuk Pengurangan Pencemaran Sampah Plastik
2023,PKMRE,Pemanfaatan Limbah Kulit Pisang Kepok ( Musa paradisiaca Linn ) sebagai Adsorben Pewarna Tekstil pada Limbah Warna Batik
2023,PKMRE,Pengaruh Ekstrak Etanol Daun Kersen (Muntingia calabura L.) sebagai Antimigrasi pada Sel Kanker Kolorektal CT26 melalui Modulasi Jalur Persinyalan Wnt
2023,PKMRE,Pengaruh Ekstrak Rimpang Pacing (Costus speciosus) sebagai Penginduksi Apoptosis pada Sel Kanker Ovarium SKOV-3 melalui Modulasi Gen BAX dan p53
2023,PKMRE,Pengaruh Intensitas Pruning dan Pupuk Organik untuk Peningkatan Produktivitas Jahe Emprit pada Pola Penanaman Agroforestri dengan Akasia di Gunungkidul
2023,PKMRE,Pengaruh Lama Fermentasi dan Proses Blansing untuk Mengurangi Pembentukan Akrilamida Sekaligus Meningkatkan Aktivitas Antioksidan pada Bawang Hitam
2023,PKMRE,Pengembangan Wood Plastic Composite dari Kombinasi Biomassa Limbah Serbuk Kayu dan Limbah Plastik HDPE sebagai Media Edukasi Lingkungan Berbasis Website
2023,PKMRE,Penggunaan Data Multitemporal Remote Sensing Landsat dan ASTER Sebagai Alternatif Pemantauan Aktivitas Vulkanik dan Mitigasi Bencana di Gunung Batur
2023,PKMRE,Penghambatan Ekspresi Gen HMG-CoA Reductase untuk Menurunkan Kadar Kolesterol Telur Burung Puyuh Menggunakan Minyak Black Soldier Fly Larvae Tersaponifikasi
2023,PKMRE,Potensi Antibakteri Kombinasi Nanopartikel Kitosan-Flavonoid Daun Serai Dapur (Cymbopogon citratus) dan Bunga Telang (Clitoria ternatea) terhadap Salmonella typhi
2023,PKMRE,"Potensi Antikanker Ekstrak Daun Tanaman Khas Keraton Yogyakarta, Kepel (Stelechocarpus burahol), sebagai Induktor Apoptosis Sel Kanker Payudara"
2023,PKMRE,Potensi Disrupsi Jalur Inflammaging pada Proses Penuaan oleh Nanoemulsi Jamur Tiram (Pleurotus ostreatus)
2023,PKMRE,Potensi Eco-enzyme Patch sebagai Obat Sariawan Ramah Lingkungan
2023,PKMRE,Potensi Ekstrak Etanol Limbah Kulit Pisang Raja (Musa paradisiaca L.) sebagai Agen Penghambat Metastasis pada Sel Lini Kanker Payudara 4T1
2023,PKMRE,Potensi Ekstrak Metanol Maggot (Hermetia illuciens L) sebagai Agen Anti-Mikrobial Bakteri Sel Ulkus Diabetikum Diabetes Mellitus II
2023,PKMRE,Potensi Ekstrak Protein Tempe Koro (Canavalia gladiata) Tergerminasi dalam Pembuatan Gummy Protein Anti-Sarkopenia
2023,PKMRE,Potensi Kalsium Karbonat (CaCO3) Ekstrak Kulit Udang (Penaeus monodon) sebagai Alternatif Antifosfat dan Agen Diltiazem pada Kasus Gagal Ginjal Kronik
2023,PKMRE,Potensi Limbah Kulit Udang dan Kulit Ubi Ungu sebagai Bahan Dasar Biodegradable and Intelligent Packaging Produk Ikan Segar
2023,PKMRE,Potensi Minuman whey sebagai Feed Supplement untuk Terapi Alternatif dalam Meningkatkan Imun Tubuh Hewan Terhadap Infeksi Parvovirus
2023,PKMRE,Potensi Mucoadhesive Patch Chlorella vulgaris terhadap Peningkatan Penyembuhan Ulkus Traumatikus Penderita Diabetes Melitus Tipe 2
2023,PKMRE,Potensi Pemanfaatan Platelet-Rich Plasma (PRP) asal Limbah Darah Sapi (Bos sp.) sebagai Uji Terapi Xenogeneic Osteoartritis pada Hewan Model Tikus
2023,PKMRE,Potensi Penambahan Minyak Biji Nyamplung ( Calophyllum inophyllum L.) sebagai Essential Oil Pakan untuk Menurunkan Kadar Metana Rumen : Kajian In-Vitro
2023,PKMRE,Potensi Peptida Biogenik Ikan Kembung (Rastrelliger kanagurta) Hasil Proses Hidrolisis Protease Tempe sebagai Suplemen Pencegah Stunting melalui Aktivasi Jalur mTORC1
2023,PKMRE,"Potensi Renoprotektif Anredera cordifolia terhadap Model Acute Kidney Injury: Analisis Seluler dan Molekuler pada Enzim Antioksidan, Apoptosis, dan Inflamasi"
2023,PKMRE,Prospek Renoprotektif Bioenhanser Piperin-Kurkumin Berbasis Inhibisi Aksis TXNIP/NF-?B pada Model Nefropati Diabetik Terinduksi Streptozotocin
2023,PKMRE,Self Nano Emulsifiying Drug Delivery System Daun Sirih Merah (Piper crocatum) sebagai Terapi Luka Diabetes melalui Peningkatan Deposisi Kolagen
2023,PKMRE,Selulosa Terfosforilasi dari Kulit Kacang Tanah untuk Pemisahan Ion Litium
2023,PKMRE,Serbuk Biofertilizer Diperkaya Temu Hitam dan Tembakau untuk Cabai Rawit (Capsicum frutescens L. ) Tahan Antraknosa
2023,PKMRE,Sintesis Acridinedion Berbahan Dasar Vanilin dan uji aktivitasnya sebagai Bahan Dasar Obat Antimalaria melalui Molecular Docking dan Uji In Vitro
2023,PKMRE,Sintesis Turunan Benzofuran Berbasis Green Chemistry dan Uji Aktivitasnya sebagai Antimalaria secara In Vitro
2023,PKMRE,Sintesis Turunan Senyawa Eugenol dari Minyak Cengkih sebagai Bahan Dasar Sensor Urea dalam Urin untuk Deteksi Najis
2023,PKMRE,Smart Water Monitoring: Karakterisasi Kadar Mineral dan Kontaminan Logam Berat pada Air Minum dengan Electronic Tounge Berbasis Machine Learning
2023,PKMRE,Spheroid System untuk Mengukur Kemampuan Induksi Apoptosis Umbi Bidara Upas pada Kanker Hati dalam Formulasi Nanomicelles
2023,PKMRE,Spirulina Supplementation pada Pakan untuk Menurunkan Kadar Kolesterol Daging Bebek Peking
2023,PKMRE,Studi In Vivo Sediaan Hidrogel Topikal dari Pisang Batu (M. Balbisiana) untuk Luka Pasien Hiperglikemi
2023,PKMRE,Suplementasi Ekstrak Kaempferol Bunga Turi dan Bakteri Asam Laktat Penghasil GABA untuk Menghasilkan Tempe Fungsional Sebagai Alternatif Diet pada Autism
2023,PKMRSH,“Efek Hiperrealitas terhadap FoMO: Studi Mixed Method Perilaku Konsumtif”
2023,PKMRSH,Ambiguitas Fenomena Slash Pairing : Interpretasi K-popers di Indonesia Terhadap Kelompok LGBTQ dalam Konsep SOGIESC
2023,PKMRSH,Analisis Best Practice Perusahaan dan Hambatan Pemenuhan Hak bagi Tenaga Kerja Penyandang Disabilitas Ditinjau dari Sudut Pandang Employment Cycle Management
2023,PKMRSH,"Analisis Value Chain Pada Penjualan Rumput Sebagai Pakan Ternak di Wilayah Gunungkidul, Yogyakata"
2023,PKMRSH,Antara Kemiskinan dan Mitos Ngalap Berkah: Kontradiksi Persepsi Kesejahteraan Petani Tembakau di Temanggung
2023,PKMRSH,"Banalitas Keculasan dalam Pendidikan: Implikasi Artificial Intelligence ""ChatGPT"" terhadap Kemampuan Berpikir Kritis Mahasiswa di Daerah Istimewa Yogyakarta"
2023,PKMRSH,Banyu Penguripan: Kearifan Lokal Masyarakat Kudus sebagai Strategi Penyediaan Air Bersih Berkelanjutan
2023,PKMRSH,Batik Cinta Diri: Action Research Pencegahan Self-Harm pada Remaja
2023,PKMRSH,Blindsight dan Reflex Action: Bagaimana Membangun Kemampuan Atlet Blind Judo dalam Menyadari Pergerakan Lawan di bawah Ketidaksadaran Visual?
2023,PKMRSH,Building Regenerative Tourism: Falsafah Hamemayu Hayuning Bawana pada Karaton Ngayogyakarta Hadiningrat sebagai Katalisator Pembangunan Kepariwisataan Daerah Istimewa Yogyakarta
2023,PKMRSH,Cost-Benefit Analysis (CBA) Kawasan Transit Oriented Development (TOD) terhadap Perubahan Harga Lahan Berdasarkan Pendekatan Keruangan Proximity: Kasus Kawasan Dukuh Atas
2023,PKMRSH,Dalihan Na Tolu : Life Survival System Orang Batak di Perantauan pada Komunitas Mahasiswa Batak Toba Yogyakarta
2023,PKMRSH,Dampak bumerang prosocial behavior dalam fenomena cyber begging ditinjau melalui perspektif operant conditioning dan recognition
2023,PKMRSH,Data Pribadi dalam Aplikasi PeduliLindungi: Kontestasi Pengelolaan dan Jaminan Perlindungan Hukum Data Pribadi
2023,PKMRSH,Dekolonisasi Sains Pada Pembangunan Kota dan Komunitas Melalui Pengetahuan Lokal dalam Arsitektur Neo-Vernakular
